Invoice,Order_Revenue,Items_in_Order,Unique_Products
492272,141.66,39,18
492273,10.2,12,1
492281,306.3,238,12
492282,371.48,296,20
492283,117.30000000000001,58,4
492285,164.1,56,9
492287,313.3,150,12
492290,187.44,480,12
492296,499.15,263,27
492297,307.95,119,16
492300,348.15,47,7
492302,183.4,112,9
492304,214.25,61,10
492312,123.19,161,11
492313,407.69,201,29
492314,336.6,100,14
492317,593.4,324,22
492318,214.21,147,15
492319,158.65,59,40
492321,1181.5,526,10
492322,352.0,128,1
492325,212.1,418,10
492328,271.56,336,9
492340,311.99,197,36
492342,1221.97,251,58
492347,1209.58,1660,12
492348,540.66,378,5
492349,306.2,116,6
492351,35.45,9,9
492356,422.35,157,19
492357,115.3,63,13
492358,1750.43,1086,46
492359,78.6,44,3
492360,584.1,360,37
492361,338.46000000000004,143,28
492362,436.56,1108,21
492367,618.79,568,40
492368,507.98,306,47
492369,323.25,123,16
492370,125.06,66,32
492371,252.2,80,5
492372,195.50000000000003,58,11
492374,378.9,316,20
492375,14.2,2,2
492376,207.75,199,47
492378,422.15000000000003,299,11
492379,338.31,197,23
492380,274.32,400,9
492383,542.36,384,16
492387,1071.55,293,45
492391,340.67,225,13
492395,22.67,13,7
492397,78.2,212,2
492398,50.400000000000006,24,1
492399,320.65000000000003,168,21
492401,324.87,131,8
492403,276.5,82,12
492404,98.30000000000001,26,3
492405,244.42000000000002,95,48
492406,597.5,273,15
492407,278.07,153,44
492408,133.0,32,14
492409,189.31,75,11
492410,781.1,306,11
492412,136.20000000000002,52,5
492413,286.49,232,36
492415,904.38,456,15
492417,220.07,291,5
492418,3326.7200000000003,1604,71
492419,387.74,174,61
492421,125.95,60,19
492423,122.47,98,11
492424,3.75,1,1
492426,301.02,130,6
492427,342.55,189,8
492428,447.53000000000003,191,27
492429,1425.3,682,23
492430,100.8,48,1
492431,353.0,176,11
492432,273.88,140,14
492433,176.4,50,11
492434,589.34,326,26
492435,137.3,45,39
492436,329.58000000000004,338,11
492437,323.78,350,16
492438,164.59,139,11
492439,1952.64,576,3
492440,295.55,176,11
492441,435.45,245,21
492442,323.0,44,3
492443,366.62,190,5
492444,171.26,206,11
492445,1120.49,489,24
492446,589.4,220,15
492448,699.08,214,14
492449,120.15,57,7
492462,224.34,89,34
492465,193.85,62,17
492472,167.07,135,42
492484,169.96,107,41
492499,400.76,134,8
492500,6.6,4,1
492512,199.19,153,12
492516,226.74,106,10
492517,233.4,98,14
492518,809.62,593,16
492519,299.65,97,6
492520,420.41,267,26
492521,53.55,9,3
492522,160.82999999999998,127,6
492524,391.44,176,11
492525,72.29,28,19
492526,7.8,4,3
492527,437.96000000000004,192,14
492528,302.06,358,11
492529,433.96,186,35
492530,2.95,1,1
492534,77.08,41,30
492535,286.04,158,17
492536,343.96000000000004,212,8
492537,411.7,136,26
492538,255.15,113,4
492539,252.59,61,20
492540,256.66,119,35
492542,85.33,51,20
492544,96.0,96,6
492545,139.0,36,8
492546,141.0,60,6
492547,424.3,471,32
492549,339.9,368,19
492571,310.70000000000005,74,9
492578,319.5,216,10
492579,1707.48,936,54
492580,144.51,111,13
492581,251.3,78,3
492582,322.6,137,15
492583,263.9,84,4
492585,754.75,276,73
492588,348.2,142,13
492589,95.4,60,3
492591,282.29999999999995,34,2
492592,799.3,408,77
492593,181.65,139,65
492594,117.35000000000001,65,7
492635,729.12,468,31
492640,420.15,257,43
492641,162.8,52,8
492643,234.54000000000002,108,21
492644,948.39,763,63
492650,803.25,1,1
492652,184.44,78,11
492659,160.07,83,45
492680,157.43,54,32
492684,144.6,92,9
492687,10.1,6,4
492705,422.15,165,49
492707,121.04,75,30
492708,428.44,210,23
492710,608.4000000000001,312,2
492711,6.75,1,1
492713,6.75,1,1
492714,347.94,120,41
492716,205.47,92,14
492717,458.2,268,8
492718,22.5,5,1
492720,896.8499999999999,103,10
492722,1.0,1,1
492723,8.4,4,1
492724,8370.08,6560,52
492726,294.0,108,10
492727,567.0,60,1
492728,622.48,250,30
492729,366.58,147,52
492730,64.17,19,7
492731,290.65,101,9
492732,486.0,104,3
492733,376.0,158,19
492734,70.80000000000001,26,10
492735,668.65,337,23
492736,102.75,25,7
492737,348.25,125,26
492738,1010.55,156,57
492740,1839.5999999999997,168,4
492741,3.75,1,1
492742,1636.43,517,89
492743,143.70000000000002,66,6
492744,75.0,60,5
492745,310.01,401,20
492747,187.55,41,10
492749,757.45,183,36
492750,285.3,36,16
492751,312.84,153,37
492752,1.95,1,1
492753,779.04,388,34
492760,180.3,86,11
492761,664.65,219,25
492762,843.44,370,24
492763,307.91,153,17
492764,498.50000000000006,138,23
492765,495.65000000000003,165,27
492766,211.36,268,6
492767,340.5,170,6
492768,316.54,274,21
492769,272.0,64,4
492770,86.46000000000001,42,5
492771,101.03999999999999,88,7
492772,131.25,59,9
492773,914.1600000000001,418,36
492774,314.44,140,18
492775,312.6,136,16
492776,410.42,288,33
492777,207.71,87,11
492778,376.85,175,14
492779,107.3,20,13
492780,3.9,2,2
492781,646.3000000000001,250,21
492784,372.76,113,64
492785,485.40000000000003,192,9
492792,330.05,75,15
492793,313.83000000000004,451,5
492794,310.72,96,19
492795,158.60000000000002,111,13
492796,153.2,52,10
492797,353.25,234,20
492798,185.58,93,29
492799,511.14,180,20
492800,243.0,36,11
492801,250.34,142,36
492803,378.37,230,35
492804,264.64,303,18
492805,241.1,171,19
492806,756.15,381,11
492807,342.82,177,28
492808,464.56,112,8
492809,316.83,133,22
492810,602.4000000000001,112,5
492811,223.59,89,23
492812,554.0,271,31
492813,577.65,251,33
492814,412.62,450,7
492815,111.68,49,28
492816,330.6,134,17
492817,199.13,43,4
492818,259.15,189,14
492819,913.1500000000001,384,22
492820,192.09,151,21
492822,46.8,24,1
492823,379.72,347,29
492824,3.37,2,2
492830,975.06,763,46
492832,321.88000000000005,180,12
492834,367.8,172,8
492836,200.0,50,1
492837,633.22,310,11
492839,664.42,209,61
492840,107.1,42,1
492841,7.95,1,1
492842,607.0,202,2
492843,456.0,168,5
492869,122.25,36,12
492875,270.0,76,8
492878,266.7,135,15
492891,318.66,248,5
492929,368.6,195,48
492935,74.1,1,1
492940,209.4,154,7
492942,305.95,107,14
492943,7112.68,4512,35
492944,138.75,58,9
492945,308.34000000000003,362,18
492948,154.65,34,19
492949,66.47999999999999,120,3
492950,801.4300000000001,390,25
492951,433.99,203,8
492953,487.3,204,28
492954,178.5,30,2
492975,50.25,15,9
492993,29.79,23,11
493050,119.35000000000001,37,23
493052,303.85,151,17
493053,63.25,21,11
493069,196.75,41,6
493071,398.70000000000005,114,2
493076,24.450000000000003,7,3
493077,313.6,320,13
493139,581.45,247,46
493157,212.21,104,27
493181,3284.88,8421,23
493183,568.51,255,21
493187,192.42000000000002,240,16
493188,20.410000000000004,14,10
493189,67.49,31,24
493200,66.01,33,13
493257,1072.44,614,8
493258,2872.04,1026,5
493266,136.3,53,6
493300,128.85,42,8
493301,179.46,198,3
493302,21.51,7,7
493303,12.72,12,1
493304,21.4,8,8
493308,324.99,126,21
493325,701.1999999999999,624,6
493326,799.9200000000001,528,7
493360,113.12,140,6
493371,352.05,176,23
493372,636.95,159,37
493375,148.2,109,22
493376,1.95,1,1
493393,2565.83,1058,103
493395,2583.23,1070,104
493398,66.9,28,10
493399,879.72,364,10
493407,24.6,16,7
493409,612.0,48,1
493410,22.5,5,1
493412,22.5,5,1
493414,290.2,88,6
493427,264.38,122,18
493428,230.9,84,24
493432,481.38,170,49
493433,405.3,166,14
493434,1021.0200000000001,762,9
493435,795.95,960,65
493436,3000.2400000000002,3264,18
493437,758.4000000000002,192,2
493438,360.0,288,2
493439,2021.72,2668,16
493442,282.65,127,53
493443,567.5,147,47
493444,211.29,102,42
493446,189.68,114,47
493463,30.37,26,14
493467,415.84999999999997,229,26
493536,412.17,135,62
493537,660.0,400,2
493540,165.0,100,1
493542,118.75,71,14
493543,425.06,296,40
493546,130.33,55,13
493565,131.95,17,7
493566,316.70000000000005,86,3
493568,644.58,296,37
493569,279.11,161,13
493571,135.25,23,8
493573,364.03999999999996,676,15
493574,531.72,454,26
493575,302.2,96,9
493577,311.42,302,20
493609,42.0,100,1
493613,510.0,408,1
493619,309.46,290,9
493666,585.85,184,37
493667,974.39,883,25
493670,614.05,267,76
493671,757.1,480,43
493672,464.37,566,61
493685,906.23,665,13
493695,386.93,157,66
493696,2054.79,1571,48
493699,256.7,72,3
493700,255.05,106,15
493701,706.55,510,57
493702,1600.0,400,2
493703,1560.0,390,3
493704,337.55,157,53
493706,793.25,206,50
493707,588.31,247,13
493708,980.63,315,41
493709,442.44,700,17
493710,118.10000000000001,16,9
493715,167.27,92,41
493716,463.46,308,39
493717,291.69,104,28
493718,421.16,194,19
493719,627.91,303,38
493720,551.45,177,10
493721,151.1,68,23
493722,1640.58,3798,13
493738,586.1600000000001,274,12
493739,689.82,546,24
493755,57.6,80,1
493757,635.85,183,22
493759,745.38,480,100
493760,30.45,19,3
493761,2179.08,760,23
493762,414.72,576,1
493765,1390.52,1124,9
493793,750.0,600,1
493794,318.0,300,1
493796,2287.2,984,4
493797,306.0,72,1
493798,1377.88,148,3
493799,2427.6,904,2
493800,854.72,392,13
493801,9.9,2,1
493802,935.55,197,25
493804,332.58,374,19
493806,26.05,4,4
493810,93.05,21,5
493812,3677.9,3141,199
493813,392.95000000000005,97,7
493814,202.73000000000002,166,23
493815,108.37,53,8
493816,212.0,48,5
493817,323.4,198,24
493818,360.76,336,8
493819,44051.6,25018,94
493820,256.95,59,30
493824,165.60000000000002,92,8
493825,200.09,59,22
493826,49.2,8,6
493827,324.24,320,9
493828,316.2,84,17
493834,334.35,86,29
493840,614.5,136,9
493841,699.83,385,44
493843,217.2,64,7
493844,140.22000000000003,74,8
493846,284.52,204,9
493847,518.14,290,29
493848,158.0,56,9
493860,452.6,180,14
493863,2130.3,1888,38
493865,1210.95,463,50
493866,439.28000000000003,198,27
493872,314.46,176,19
493873,589.07,342,29
493874,302.9,56,14
493875,237.45000000000002,91,12
493876,205.75,104,11
493877,2388.82,998,62
493878,508.72,356,35
493880,563.98,194,14
493881,357.0,60,6
493882,680.22,594,25
493883,3528.0,1176,2
493884,396.0,240,2
493885,6624.0,2208,4
493886,500.89,223,30
493887,760.02,294,6
493897,780.52,1,1
493899,404.55,190,27
493900,780.52,1,1
493922,194.1,46,12
493923,702.5500000000001,295,22
493924,180.0,1,1
493925,228.29999999999998,82,12
493926,228.67,49,6
493927,358.68,388,2
493929,281.25,79,7
493930,141.60000000000002,48,1
493941,382.32,144,2
493945,200.45000000000002,67,6
493946,363.74,338,22
493947,261.99,99,24
493948,1104.25,123,11
493949,174.1,58,11
493950,740.63,397,23
493951,114.60000000000001,156,2
493952,212.4,696,2
493953,328.62,274,18
493954,258.39,145,14
493955,1190.46,334,30
493956,101.85000000000001,23,7
493957,304.76,96,6
493959,177.35000000000002,79,9
493960,483.57,307,31
493961,354.69,93,37
493962,670.25,210,27
493963,465.8,172,12
493964,1970.19,1309,101
493965,236.8,52,28
493968,691.04,272,16
493969,1007.7800000000001,496,38
493970,297.1,229,9
493971,152.05,47,39
493972,327.59999999999997,480,13
493973,91.28,28,16
493974,241.54,114,38
493975,760.24,308,28
493976,497.2,389,28
493977,275.95,68,22
493978,1269.03,716,55
493979,147.6,182,32
493980,601.8000000000001,276,6
493981,3654.38,2066,55
493982,268.3,95,24
493983,447.36,824,8
493985,308.55,197,16
493987,716.4300000000001,257,4
493988,300.6,92,5
493989,1139.15,481,40
493990,168.3,90,10
493991,238.8,24,1
493993,635.88,246,27
493994,5520.0,1200,4
493995,2699.44,3403,19
493996,307.06,194,19
493997,131.74,57,27
493998,305.8,116,10
494000,443.48,464,7
494001,552.79,213,28
494002,290.12,164,24
494003,194.25,104,17
494004,338.71,357,18
494007,131.9,39,28
494008,326.54,194,18
494009,345.18,148,19
494010,126.15,45,6
494020,249.6,56,9
494021,357.17,257,17
494022,1980.0,1200,7
494023,488.68,480,18
494026,365.04,216,1
494027,209.0,76,12
494028,306.62,202,22
494029,478.77000000000004,237,9
494032,306.74,172,20
494035,521.0500000000001,134,29
494036,595.0,100,10
494037,565.0,124,8
494040,9.700000000000001,3,3
494042,975.11,1,1
494045,435.88,1,1
494046,47.4,77,4
494047,473.56,215,16
494048,499.36,236,13
494079,150.31,75,21
494108,858.27,630,59
494110,408.42,263,18
494113,150.0,120,1
494118,305.28000000000003,864,2
494119,559.96,136,10
494120,1642.5,150,1
494128,60.300000000000004,24,3
494139,271.2,97,19
494140,117.0,44,2
494141,256.79999999999995,336,9
494142,164.95,35,16
494143,881.2,452,25
494146,152.88,194,2
494148,803.76,389,35
494149,321.52000000000004,224,6
494150,726.6,52,3
494153,142.35,171,10
494154,384.49,305,14
494157,463.11,313,18
494160,368.1,168,2
494161,833.94,198,9
494163,95.2,32,2
494164,24.45,3,2
494165,235.8,84,2
494167,133.51999999999998,32,6
494169,163.4,68,4
494170,484.53999999999996,134,12
494206,495.0,300,2
494207,293.35,133,11
494208,137.7,78,37
494209,260.15,95,11
494210,731.52,192,1
494211,120.7,74,8
494212,677.77,337,49
494213,101.95,92,26
494214,1579.72,818,60
494216,446.1,866,3
494217,308.24,88,4
494218,204.28,77,36
494227,658.95,379,32
494228,285.83,191,21
494229,1218.8,719,18
494230,32.5,6,5
494233,1254.56,1301,52
494234,5.0,1,1
494235,643.5,370,17
494236,120.0,96,2
494237,219.89000000000001,114,24
494239,567.04,386,134
494240,665.1,178,20
494241,326.98,182,16
494243,18532.3,7782,44
494244,6711.0,4980,18
494246,36.25,15,5
494264,393.07,301,39
494267,363.12,118,69
494268,306.3,160,16
494269,334.99,369,22
494272,321.44,298,21
494275,534.6,144,11
494276,305.1,138,7
494277,1335.92,804,5
494278,708.2,372,11
494280,854.35,343,33
494281,317.64,244,2
494327,430.83,165,8
494335,288.85,151,17
494336,332.7,462,11
494338,403.06,234,8
494339,530.34,432,38
494342,177.9,42,4
494343,143.22,53,15
494344,89.32,60,5
494345,374.11,221,21
494348,546.95,1,1
494349,117.80000000000001,64,14
494351,354.45,1,1
494354,1273.5,587,34
494357,1383.41,512,36
494359,366.23,260,81
494362,117.28,44,18
494364,748.91,540,45
494383,179.7,50,2
494384,381.66,228,25
494385,486.64,296,25
494389,480.47,243,29
494390,520.24,524,27
494391,164.34,172,12
494392,129.09,51,6
494394,274.2,158,15
494395,940.3000000000001,452,54
494416,371.47,238,23
494419,39.8,4,1
494429,141.6,32,1
494432,1240.0,800,8
494433,244.8,96,1
494434,302.15000000000003,83,18
494435,201.05,72,16
494436,419.65,197,16
494437,222.85,117,22
494439,328.5,110,4
494440,290.72,120,16
494441,182.46,96,12
494442,671.93,325,40
494443,269.53,89,43
494445,280.82,118,16
494447,354.66,148,17
494450,22.5,5,1
494451,351.42,103,49
494454,127.7,42,8
494455,532.1,176,20
494456,290.63,231,17
494458,15.0,12,1
494459,910.85,371,47
494467,442.93,200,39
494468,343.2,156,19
494469,429.64,284,10
494470,130.8,24,1
494471,1636.17,649,117
494473,859.27,487,42
494475,125.97,75,19
494476,367.68,344,11
494478,975.76,396,20
494479,848.17,516,74
494480,844.6,310,88
494481,532.1,176,20
494482,1106.42,867,39
494483,939.4,202,36
494484,327.19,325,18
494490,498.12,170,20
494498,12.6,6,1
494499,470.22,158,20
494503,485.52000000000004,160,20
494504,93.47,177,6
494505,169.33,75,10
494506,439.62,146,20
494507,274.63,126,29
494508,113.80000000000001,68,4
494509,45.6,48,2
494510,439.62,146,20
494511,1075.27,479,57
494512,301.6,114,17
494513,45.0,3,1
494514,694.2,224,20
494515,2370.78,3130,20
494516,306.40000000000003,186,21
494518,330.0,200,2
494529,280.05,165,13
494533,137.1,50,5
494585,7.1,5,5
494586,244.19,83,40
494587,60.120000000000005,36,15
494588,347.0,174,3
494589,482.8,162,20
494590,2.95,1,1
494591,89.25,16,2
494594,316.25,107,10
494603,193.68,122,10
494605,120.95,13,5
494606,347.34000000000003,230,24
494607,91.5,30,2
494608,521.9,168,20
494611,79.19999999999999,48,1
494612,148.15,61,11
494613,361.81,227,23
494614,506.6,166,20
494616,110.72,84,9
494617,290.0,76,10
494618,230.48000000000002,123,15
494619,738.1800000000001,262,32
494620,208.1,156,13
494621,195.2,91,19
494622,54.22,26,16
494623,175.37,75,11
494624,158.9,102,11
494625,203.78,182,44
494627,83.4,68,4
494630,244.2,181,7
494632,306.3,154,20
494634,214.0,253,16
494635,226.49,119,13
494636,224.09,101,34
494637,110.43,59,20
494638,245.82,87,36
494639,975.0,647,43
494640,382.44,423,41
494641,1568.87,515,5
494642,521.9,168,20
494643,1936.74,1955,15
494644,502.59,382,121
494645,242.5,133,17
494646,136.8,68,4
494647,1185.81,508,24
494648,454.90000000000003,150,20
494649,156.32999999999998,75,12
494651,635.6,312,43
494652,560.23,155,37
494653,400.8,328,23
494654,587.52,276,7
494655,240.0,112,14
494656,294.4,120,15
494657,101.3,113,14
494658,134.73,52,25
494659,383.5,138,18
494660,185.8,138,27
494661,150.18,70,28
494662,377.32,314,32
494663,239.84,88,12
494664,443.83000000000004,195,22
494665,474.48,287,21
494666,1232.88,660,132
494667,206.4,48,4
494668,178.0,140,17
494669,146.81,75,16
494670,608.75,363,36
494671,185.7,210,7
494672,151.49,39,13
494673,514.81,325,16
494674,149.01,53,43
494676,135.65,28,19
494677,202.35000000000002,79,13
494678,3151.0,3160,15
494679,299.49,215,24
494680,263.83000000000004,105,15
494681,369.44,166,19
494682,356.61,155,42
494683,226.08,138,28
494684,112.95,51,8
494686,206.44,48,17
494687,83.4,12,1
494732,658.73,351,39
494762,181.44,102,35
494768,297.32,474,20
494778,305.44,152,57
494779,205.92000000000002,146,28
494780,838.75,193,27
494783,482.40000000000003,272,25
494785,370.02,478,18
494787,203.48,117,47
494788,11.9,2,1
494789,125.63000000000001,49,7
494790,213.53,93,9
494792,235.89000000000001,147,26
494794,291.5,142,19
494795,189.3,54,15
494797,176.35,54,37
494798,366.35,152,20
494799,443.13,443,23
494803,196.52,108,38
494804,463.0,322,31
494805,7.5,2,1
494807,60.959999999999994,84,6
494808,223.54,120,42
494809,8.5,1,1
494811,250.15,132,62
494815,246.75,127,14
494816,76.74000000000001,58,6
494817,226.62,522,7
494818,80.8,36,5
494819,320.7,74,11
494823,100.8,96,3
494827,332.5,210,12
494836,205.70000000000002,114,13
494847,154.82999999999998,201,9
494860,211.95,95,23
494866,646.25,636,55
494867,270.8,94,25
494868,1537.31,421,37
494870,663.85,418,136
494871,740.76,340,24
494872,286.43,85,17
494873,715.5,307,43
494874,346.36,220,4
494875,4448.09,3373,52
494876,155.55,45,5
494878,113.28,56,6
494887,196.64999999999998,91,4
494888,45.0,36,1
494889,266.05,136,41
494890,91.15,45,23
494891,1130.22,391,65
494892,8.7,6,1
494893,940.74,348,49
494894,279.0,60,2
494895,724.13,315,38
494896,360.87,221,18
494897,537.78,334,31
494898,122.7,138,9
494899,72.0,4,1
494900,684.48,326,16
494904,310.26000000000005,232,22
494905,200.18,232,15
494906,267.61,241,23
494908,152.64,144,1
494912,1376.46,707,30
494913,170.15,67,15
494914,771.6410000000001,538,20
494915,948.44,607,70
494916,171.17,102,31
494917,183.20000000000002,90,30
494919,1352.4,1432,9
494920,35.72,28,3
494921,323.0,36,5
494922,282.33,168,16
494930,480.0,1200,5
494931,1135.01,537,28
494946,524.9399999999999,348,27
494966,278.16999999999996,123,16
494971,221.32,172,3
494987,777.53,400,46
494989,331.41,119,72
494990,322.29,283,22
494991,211.85,115,26
494993,133.25,93,20
494994,216.0,32,4
494995,301.58,288,27
494996,133.8,44,6
494997,228.96,216,1
495009,171.45999999999998,315,14
495010,181.45,53,11
495011,161.3,108,10
495016,516.89,382,89
495020,846.46,299,47
495022,9.7,2,2
495028,202.35,114,20
495029,255.64000000000001,144,42
495030,772.75,526,44
495031,463.15999999999997,180,26
495033,81.75,55,5
495053,101.43,63,8
495055,756.85,1,1
495056,756.85,1,1
495057,282.75,97,12
495058,167.1,98,25
495059,226.89,136,31
495071,455.0,300,3
495072,833.52,364,44
495073,3590.07,1358,74
495074,108.72,107,7
495075,411.92,208,5
495077,303.8,186,20
495078,157.8,36,2
495079,274.89,205,17
495080,54.95,17,3
495085,303.87,135,16
495090,537.25,273,25
495102,681.59,538,73
495110,192.13,91,26
495148,523.48,354,22
495149,216.22,130,15
495150,149.0,94,17
495151,101.43,114,36
495152,393.88,250,32
495153,438.05,129,35
495154,130.8,24,1
495158,218.8,118,27
495171,133.15,23,5
495176,413.0,178,28
495177,412.15000000000003,310,32
495178,534.7,289,50
495179,260.0,58,11
495182,269.90999999999997,196,6
